Index,Speaker,Section,Scene,Category,Character,text,pred,label,score,anger,disgust,fear,joy,neutral,sadness,surprise
1067,TALIESIN,Part Two,10,Dialogue,MOLLY,This is outside the tent. ,4,neutral,0.6759936,0.028400775,0.107294895,0.11556762,0.008013035,0.6759936,0.005900572,0.058829512
1069,MARISHA,Part Two,10,Dialogue,BEAU,Fair. ,4,neutral,0.70091754,0.11435714,0.115618214,0.011752864,0.02847189,0.70091754,0.02247637,0.006406009
1070,TALIESIN,Part Two,10,Dialogue,MOLLY,"It's good to see you all here, though. ",3,joy,0.9749616,0.001445051,0.0028299359,0.0007599843,0.9749616,0.015203999,0.0028686158,0.0019308917
1071,LAURA,Part Two,10,Dialogue,JESTER,"Here's the thing. Some of us have weapons that we don't want to pass away to other people, so how much of a chance is it that we could get through without having to do that, you know? ",4,neutral,0.69170815,0.049974103,0.0517211,0.03635474,0.005632448,0.69170815,0.007118986,0.15749042
1072,ASHLEY,Part Two,10,Dialogue,YASHA,"Well, you can't see the show if you have a weapon on you. ",1,disgust,0.46408078,0.08870877,0.46408078,0.024640797,0.0015131958,0.38936022,0.020052902,0.011643269
1073,LAURA,Part Two,10,Dialogue,JESTER,Right. And we really want to see the show. ,3,joy,0.46189204,0.07208549,0.03782829,0.012079735,0.46189204,0.26378906,0.14198986,0.010335571
1074,LAURA,Part Two,10,Dialogue,JESTER,"But, you know, we are really good at security, like all of us are really strong, and we could fight things that came up, too, so maybe it would be best if you don't take our weapons, and then we could help. ",4,neutral,0.7996441,0.042321898,0.054241974,0.07339732,0.0056397906,0.7996441,0.022066401,0.0026884505
1075,MARISHA,Part Two,10,Dialogue,BEAU,"Actually, here's a deal. We'll make you a good deal. You waive our entry fee and if anyone needs to be kicked out, or any security needs to happen, we'll help you out. ",4,neutral,0.88203084,0.033441637,0.022470707,0.014176009,0.03569519,0.88203084,0.008261126,0.0039245556
1076,SAM,Part Two,10,Dialogue,NOTT,Like deputy bouncers? ,4,neutral,0.46412453,0.056865036,0.09359609,0.2936689,0.004672116,0.46412453,0.005489657,0.08158365
1077,MARISHA,Part Two,10,Dialogue,BEAU,Like deputy bouncers. ,2,fear,0.4065188,0.11666374,0.23661226,0.4065188,0.007250167,0.21401463,0.014106922,0.004833425
1078,ASHLEY,Part Two,10,Dialogue,YASHA,"Well, see, funny thing about that, though, is that's my job. So. ",3,joy,0.7525774,0.023636995,0.050385457,0.008452191,0.7525774,0.12362392,0.006484514,0.03483944
1079,LAURA,Part Two,10,Dialogue,JESTER,So do you want to hire us? ,4,neutral,0.4835743,0.13678537,0.028676499,0.2128361,0.007840925,0.4835743,0.010170131,0.12011669
1080,ASHLEY,Part Two,10,Dialogue,YASHA,No. ,4,neutral,0.70285875,0.03121056,0.1064915,0.1132881,0.0053348877,0.70285875,0.03552762,0.005288656
1080,ASHLEY,Part Two,10,Dialogue,YASHA,No. ,4,neutral,0.70285875,0.03121056,0.1064915,0.1132881,0.0053348877,0.70285875,0.03552762,0.005288656
1080,ASHLEY,Part Two,10,Dialogue,YASHA,No. ,4,neutral,0.70285875,0.03121056,0.1064915,0.1132881,0.0053348877,0.70285875,0.03552762,0.005288656
1081,MARISHA,Part Two,10,Dialogue,BEAU,"You would be like our boss. Have you ever wanted to be a boss? Like, in charge? ",4,neutral,0.76470363,0.039072756,0.12364348,0.035818674,0.0030220754,0.76470363,0.0049272245,0.028812096
1082,ASHLEY,Part Two,10,Dialogue,YASHA,"Well, I am. ",4,neutral,0.5036527,0.06011425,0.15020938,0.22640131,0.016216233,0.5036527,0.0405123,0.0028938076
1083,LAURA,Part Two,10,Dialogue,JESTER,We could ask you for days off sometimes. ,4,neutral,0.86254483,0.0260161,0.031309675,0.044027716,0.007104474,0.86254483,0.025648702,0.003348573
1085,MATT,Part Two,10,Dialogue,BO,"I'm terribly sorry, but we've got it taken care of. If you wish to pay entry, you can, but the rules are the rules. So sorry.",5,sadness,0.9433287,0.0027384325,0.011439274,0.006968613,0.0026460718,0.026891796,0.9433287,0.005987166
1086,LIAM,Part Two,10,Dialogue,CALEB,Do they get stored in some sort of locker or something? ,4,neutral,0.7960763,0.03586176,0.08301443,0.04165037,0.0019826225,0.7960763,0.00756754,0.033847015
1087,ASHLEY,Part Two,10,Dialogue,YASHA,"I hold them. And if you want, I can stand right next to you guys. You can keep your eye on me the whole time. ",4,neutral,0.47387585,0.21803506,0.09477169,0.18169199,0.009498286,0.47387585,0.019451834,0.0026753962
1088,TALIESIN,Part Two,10,Dialogue,MOLLY,She's very trustworthy. ,4,neutral,0.85040283,0.01805447,0.05806686,0.02614109,0.036760446,0.85040283,0.00793832,0.0026359349
1089,LIAM,Part Two,10,Dialogue,CALEB,That seems fair-ish to me. ,4,neutral,0.4838658,0.03496256,0.043015707,0.010673405,0.41527838,0.4838658,0.0071067275,0.005097429
1090,MATT,Part Two,10,Dialogue,BO,"Yasha, does that seem-- all right.",3,joy,0.46538946,0.03889974,0.022276154,0.0020373766,0.46538946,0.43228164,0.01887753,0.020238047
1092,MARISHA,Part Two,10,Dialogue,BEAU,"What's your name, by the by? ",4,neutral,0.73281753,0.039886355,0.019685328,0.08637602,0.0031696586,0.73281753,0.007804315,0.11026082
1093,MATT,Part Two,10,Dialogue,BO,Bo. ,4,neutral,0.7454406,0.04024396,0.0722385,0.1049487,0.010396708,0.7454406,0.020507175,0.006224349
1093,MATT,Part Two,10,Dialogue,BO,Bo. ,4,neutral,0.7454406,0.04024396,0.0722385,0.1049487,0.010396708,0.7454406,0.020507175,0.006224349
1094,MARISHA,Part Two,10,Dialogue,BEAU,Good name. ,4,neutral,0.5865357,0.051636107,0.17563798,0.021606479,0.14463155,0.5865357,0.017135939,0.0028163795
1095,MATT,Part Two,10,Dialogue,BO,Thank you.,4,neutral,0.666359,0.019360315,0.009854679,0.0031970742,0.21059199,0.666359,0.010673772,0.07996319
1096,LIAM,Part Two,10,Dialogue,CALEB,"Well, that's funny, because your name is also Beau. ",3,joy,0.6215644,0.013456629,0.050478317,0.0076463404,0.6215644,0.17424029,0.006775579,0.12583846
1097,MATT,Part Two,10,Dialogue,BO,Really?,6,surprise,0.96958476,0.011435734,0.005613217,0.00214286,0.0022175324,0.007143195,0.0018627205,0.96958476
1098,MARISHA,Part Two,10,Dialogue,BEAU,You didn't have to-- maybe let me choose when to tell people-- ,4,neutral,0.49237612,0.14036621,0.094539456,0.21831706,0.02013375,0.49237612,0.025887087,0.008380303
1099,MATT,Part Two,10,Dialogue,BO,"No, no, I'm curious about this. How do you spell your name?",6,surprise,0.9168089,0.00433927,0.009020576,0.0029107984,0.0019248914,0.06371886,0.0012767175,0.9168089
1100,MARISHA,Part Two,10,Dialogue,BEAU,"Well, it's short for Beauregard. ",4,neutral,0.9124466,0.016082073,0.029860342,0.025755927,0.004453784,0.9124466,0.006386493,0.005014772
1101,MATT,Part Two,10,Dialogue,BO,"Oh, mine's just B-O.",4,neutral,0.859238,0.0076545496,0.021993006,0.004891211,0.0155826025,0.859238,0.023910867,0.06672979
1102,MARISHA,Part Two,10,Dialogue,BEAU,"That's unfortunate. I mean, it's great. ",5,sadness,0.7930518,0.0027110896,0.022857707,0.020692816,0.0054395967,0.107131734,0.7930518,0.048115246
1103,MARISHA,Part Two,10,Dialogue,BEAU,Did kids make fun-- never mind. ,0,anger,0.5022157,0.5022157,0.3359109,0.01274299,0.009284396,0.12598486,0.009669252,0.0041918126
1104,MATT,Part Two,10,Dialogue,BO,It's not inaccurate.,4,neutral,0.821687,0.03405415,0.0730708,0.008070953,0.0017604231,0.821687,0.047765028,0.01359167
1114,MARISHA,Part Two,10,Dialogue,BEAU,"It's funny, see, my name's Beau because my parents wanted a son. ",3,joy,0.58147556,0.02058516,0.028412333,0.009469293,0.58147556,0.10708726,0.008344673,0.24462573
1115,MATT,Part Two,10,Dialogue,BO,"Well. If it helps with any other confusion, call me the Breaker. Well, if you see the rest of the show, perhaps you'll see why I got my name.",4,neutral,0.95989394,0.010053255,0.01050606,0.0055644577,0.0025861238,0.95989394,0.005042165,0.0063539166
1116,LAURA,Part Two,10,Dialogue,JESTER,"Are you in the show, too? ",4,neutral,0.71773887,0.019712523,0.0151706645,0.03311724,0.015819838,0.71773887,0.011414223,0.18702662
1118,MATT,Part Two,10,Dialogue,BO,I am. Towards the end.,5,sadness,0.72478217,0.013152385,0.037215237,0.054266658,0.025399378,0.13479751,0.72478217,0.010386649
1119,TRAVIS,Part Two,10,Dialogue,FJORD,Now I want to see the show. ,4,neutral,0.32252747,0.24385409,0.07988441,0.023910636,0.22628695,0.32252747,0.100036226,0.003500217
1120,MATT,Part Two,10,Dialogue,BO,Well then. May I? ,4,neutral,0.723971,0.04238742,0.067805074,0.09982725,0.010048256,0.723971,0.01224534,0.04371561
1122,MATT,Part Two,10,Dialogue,BO,"Besides, if you're going to enter, we've got to get through the rest of this riff-raff. Do you wish to join in? ",4,neutral,0.8771879,0.018705888,0.04131659,0.037512504,0.0043491074,0.8771879,0.015918326,0.005009683
1125,ASHLEY,Part Two,10,Dialogue,YASHA,I promise you I will give it back. ,4,neutral,0.6556511,0.1607357,0.053241897,0.05365137,0.05033551,0.6556511,0.023753539,0.002630924
1126,LIAM,Part Two,10,Dialogue,CALEB,"Yes, here you go. ",4,neutral,0.82561445,0.02889119,0.019780468,0.025961587,0.08835018,0.82561445,0.0029867492,0.008415308
1127,ASHLEY,Part Two,10,Dialogue,YASHA,I promise you I will give you all of your weapons back. ,4,neutral,0.7207848,0.12678446,0.04526619,0.042030066,0.046151586,0.7207848,0.01623048,0.002752454
1128,LAURA,Part Two,10,Dialogue,JESTER,"Pinky-swear me, Yasha. ",1,disgust,0.40466204,0.043701626,0.40466204,0.020854628,0.12858264,0.38173795,0.011707549,0.008753529
1129,ASHLEY,Part Two,10,Dialogue,YASHA,Ugh. I don't like-- ,1,disgust,0.8141901,0.02282689,0.8141901,0.053747114,0.0016114096,0.029790519,0.0750352,0.002798749
1130,LAURA,Part Two,10,Dialogue,JESTER,Yeah! Now we're best friends. Here's my sickle. ,3,joy,0.37772685,0.13565555,0.059503622,0.015760964,0.37772685,0.3063727,0.010215089,0.09476522
1131,MARISHA,Part Two,10,Dialogue,BEAU,"I have a staff, but I also use it as a walking stick, so I like to keep it on me. ",4,neutral,0.66689306,0.03988175,0.18309663,0.042988714,0.03773434,0.66689306,0.027433425,0.0019720222
1132,TALIESIN,Part Two,10,Dialogue,MOLLY,Can you not walk around without it or something? ,0,anger,0.30320284,0.30320284,0.17694978,0.26666936,0.001935021,0.1432206,0.016247204,0.091775164
1133,LAURA,Part Two,10,Dialogue,JESTER,She has a really bad limp. ,5,sadness,0.35309163,0.015526552,0.222327,0.1692883,0.004744993,0.20770247,0.35309163,0.027319055
1134,MARISHA,Part Two,10,Dialogue,BEAU,"Sometimes I get a little twinge, a little disc issue. ",4,neutral,0.29259303,0.09053739,0.20599331,0.18613058,0.0049884,0.29259303,0.15559733,0.06415998
1135,TALIESIN,Part Two,10,Dialogue,MOLLY,Can you hand me your staff so I can watch this? I want to see this limp of yours. ,2,fear,0.505373,0.15386103,0.14117166,0.505373,0.0018550084,0.13566554,0.048176598,0.01389722
1136,TALIESIN,Part Two,10,Dialogue,MOLLY,Purely for my own entertainment. ,3,joy,0.46775538,0.29932398,0.08331226,0.056273647,0.46775538,0.053242203,0.038392864,0.001699603
1137,MARISHA,Part Two,10,Dialogue,BEAU,"Are you patronizing me, Mollymauk? ",0,anger,0.4778603,0.4778603,0.22427194,0.14298467,0.0045215255,0.06490044,0.029542051,0.05591909
1138,TALIESIN,Part Two,10,Dialogue,MOLLY,"No, I'm hoping that you're going to patronize us. ",4,neutral,0.80697477,0.030709429,0.075282305,0.02161152,0.051621165,0.80697477,0.009286886,0.0045139194
1139,TALIESIN,Part Two,10,Dialogue,MOLLY,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1139,TALIESIN,Part Two,10,Dialogue,MOLLY,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1139,TALIESIN,Part Two,10,Dialogue,MOLLY,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1139,TALIESIN,Part Two,10,Dialogue,MOLLY,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1139,TALIESIN,Part Two,10,Dialogue,MOLLY,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1139,TALIESIN,Part Two,10,Dialogue,MOLLY,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1139,TALIESIN,Part Two,10,Dialogue,MOLLY,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1139,TALIESIN,Part Two,10,Dialogue,MOLLY,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1140,MARISHA,Part Two,10,Dialogue,BEAU,Can I keep my stick? (laughter) ,2,fear,0.29611975,0.23983675,0.10408101,0.29611975,0.026829991,0.27054486,0.05980661,0.002781059
1141,ASHLEY,Part Two,10,Dialogue,YASHA,"How about this? I'll take it, and I can just carry you to your seat. ",4,neutral,0.8602337,0.054199122,0.04246642,0.02702996,0.0061260606,0.8602337,0.005170249,0.0047744713
1142,MARISHA,Part Two,10,Dialogue,BEAU,Deal. ,4,neutral,0.49776965,0.12237037,0.10806519,0.20782433,0.012276659,0.49776965,0.0467335,0.004960243
1143,LAURA,Part Two,10,Dialogue,JESTER,How are you carrying all of these weapons? ,4,neutral,0.57287794,0.08241625,0.037222184,0.13883927,0.0022089025,0.57287794,0.010351131,0.1560843
1144,ASHLEY,Part Two,10,Dialogue,YASHA,Because I'm really fucking strong. ,4,neutral,0.31055647,0.13213246,0.24854577,0.14702897,0.13322124,0.31055647,0.015772175,0.012742939
1151,ASHLEY,Part Two,10,Dialogue,YASHA,"I just thought your chest looked rather square, so I wanted to see what was happening. ",4,neutral,0.6859188,0.032885637,0.09634438,0.052682273,0.009310863,0.6859188,0.007917672,0.11494036
1152,LIAM,Part Two,10,Dialogue,CALEB,I'm practically concave. ,4,neutral,0.44743463,0.054280695,0.27339372,0.025472911,0.17978996,0.44743463,0.016065372,0.0035627675
1172,ASHLEY,Part Two,10,Dialogue,YASHA,"No, no, no. Little girl. ",2,fear,0.3587576,0.051399007,0.31035504,0.3587576,0.005486166,0.2272879,0.038882036,0.007832241
1173,SAM,Part Two,10,Dialogue,NOTT,I'm just a little girl. ,4,neutral,0.8704108,0.014260743,0.028483039,0.05339305,0.0121369,0.8704108,0.011049264,0.010266161
1174,ASHLEY,Part Two,10,Dialogue,YASHA,Give me your other weapon. ,4,neutral,0.5490889,0.14295098,0.058564357,0.21419862,0.008677178,0.5490889,0.022581585,0.003938409
1175,SAM,Part Two,10,Dialogue,NOTT,"This is a toy for little children. All right, here. I'm sorry. ",1,disgust,0.36757934,0.038880695,0.36757934,0.043070845,0.010213745,0.29220647,0.24122882,0.0068201376
1176,LAURA,Part Two,10,Dialogue,JESTER,Are you keeping track of what goes with what person? Because it's a lot. ,4,neutral,0.7528623,0.050343204,0.09405679,0.013357392,0.002604175,0.7528623,0.007067344,0.079708874
1177,TALIESIN,Part Two,10,Dialogue,MOLLY,She's very good at this. ,4,neutral,0.9013706,0.012651199,0.0328284,0.012113382,0.027190886,0.9013706,0.0072750584,0.006570447
1178,ASHLEY,Part Two,10,Dialogue,YASHA,I'm very good. ,3,joy,0.90504587,0.016729267,0.014066749,0.02551379,0.90504587,0.02785101,0.009429541,0.0013638056
1180,LIAM,Part Two,10,Dialogue,CALEB,That is two strikes against you. I think we should really just sort of enjoy the show tonight. ,4,neutral,0.48137906,0.016619299,0.033803657,0.0029910197,0.44238958,0.48137906,0.02006902,0.0027484342
1181,SAM,Part Two,10,Dialogue,NOTT,All right. But what if someone attacks us? ,2,fear,0.63666826,0.31865656,0.019768465,0.63666826,0.0013435683,0.014835539,0.006691621,0.00203594
1182,LIAM,Part Two,10,Dialogue,CALEB,"Well, I'll handle that for you, okay? ",4,neutral,0.6612557,0.14420901,0.109668605,0.043018118,0.01907899,0.6612557,0.021375509,0.0013940393
1183,SAM,Part Two,10,Dialogue,NOTT,All right. ,4,neutral,0.56556594,0.2355384,0.12634033,0.027116578,0.024512667,0.56556594,0.018955993,0.0019701861
1183,SAM,Part Two,10,Dialogue,NOTT,All right. ,4,neutral,0.56556594,0.2355384,0.12634033,0.027116578,0.024512667,0.56556594,0.018955993,0.0019701861
1183,SAM,Part Two,10,Dialogue,NOTT,All right. ,4,neutral,0.56556594,0.23553833,0.12634036,0.02711658,0.02451267,0.56556594,0.018955993,0.0019701868
1184,MARISHA,Part Two,10,Dialogue,BEAU,"Also, little girls don't tend to tell people they're little girls. ",4,neutral,0.8287899,0.022330672,0.11244335,0.015295152,0.0015421124,0.8287899,0.011748691,0.007850096
1185,SAM,Part Two,10,Dialogue,NOTT,This is my first time. ,2,fear,0.6781325,0.012702234,0.012826493,0.6781325,0.17305005,0.06658368,0.0035118645,0.053193104
1186,SAM,Part Two,10,Dialogue,NOTT,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1186,SAM,Part Two,10,Dialogue,NOTT,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1186,SAM,Part Two,10,Dialogue,NOTT,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1186,SAM,Part Two,10,Dialogue,NOTT,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1186,SAM,Part Two,10,Dialogue,NOTT,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1186,SAM,Part Two,10,Dialogue,NOTT,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1186,SAM,Part Two,10,Dialogue,NOTT,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1186,SAM,Part Two,10,Dialogue,NOTT,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1187,LIAM,Part Two,10,Dialogue,CALEB,When someone is a goblin in the middle of a town where people hate goblins-- ,1,disgust,0.95152116,0.038033005,0.95152116,0.0049310657,0.00048440477,0.002804574,0.0011933087,0.0010324883
1188,LAURA,Part Two,10,Dialogue,JESTER,Stop saying the word 'goblin'. People are going to hear you. ,4,neutral,0.3969069,0.3505044,0.16618201,0.050880685,0.014303068,0.3969069,0.013907177,0.007315772
1189,SAM,Part Two,10,Dialogue,NOTT,"I mean, she's kind of right. ",4,neutral,0.5883649,0.0666297,0.30060858,0.007606736,0.028413668,0.5883649,0.006590449,0.001785915
1190,SAM,Part Two,10,Dialogue,NOTT,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1190,SAM,Part Two,10,Dialogue,NOTT,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1190,SAM,Part Two,10,Dialogue,NOTT,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1190,SAM,Part Two,10,Dialogue,NOTT,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1190,SAM,Part Two,10,Dialogue,NOTT,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1190,SAM,Part Two,10,Dialogue,NOTT,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1190,SAM,Part Two,10,Dialogue,NOTT,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1190,SAM,Part Two,10,Dialogue,NOTT,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1195,ASHLEY,Part Two,10,Dialogue,YASHA,"Wait, I didn't get your weapon. ",4,neutral,0.5721245,0.089351974,0.09391786,0.1722785,0.0025468837,0.5721245,0.053513635,0.016266687
1196,TRAVIS,Part Two,10,Dialogue,FJORD,Hah. ,1,disgust,0.63532776,0.03763562,0.63532776,0.028575718,0.014615432,0.25701028,0.022695642,0.0041394685
1197,ASHLEY,Part Two,10,Dialogue,YASHA,"Do you want to stare at me all day, or do you want to give me the weapon so you can go watch the show? ",0,anger,0.525157,0.525157,0.112572715,0.2574057,0.0033003814,0.08160063,0.013064156,0.0068994975
1198,TRAVIS,Part Two,10,Dialogue,FJORD,That's an interesting choice. ,4,neutral,0.6229509,0.015876032,0.03749054,0.04502017,0.1562344,0.6229509,0.004924213,0.11750366
1199,ASHLEY,Part Two,10,Dialogue,YASHA,It's not really a choice. ,1,disgust,0.39483017,0.09731509,0.39483017,0.08424381,0.0019341038,0.36677405,0.051533453,0.0033692562
1200,TRAVIS,Part Two,10,Dialogue,FJORD,Sure. ,4,neutral,0.57516843,0.05401712,0.20383754,0.12412153,0.011519334,0.57516843,0.02742583,0.003910227
1209,ASHLEY,Part Two,10,Dialogue,YASHA,This is nice. ,3,joy,0.8448796,0.0063533816,0.031568907,0.003389823,0.8448796,0.10481615,0.0053305128,0.0036614798
1210,TALIESIN,Part Two,10,Dialogue,MOLLY,Very nice. ,3,joy,0.7724743,0.005507216,0.023719847,0.0059504136,0.7724743,0.17852625,0.00703965,0.006782291
1211,ASHLEY,Part Two,10,Dialogue,YASHA,I like it. ,3,joy,0.9334864,0.015448996,0.023856523,0.003286451,0.9334864,0.017928526,0.0046460195,0.0013470665
1212,SAM,Part Two,10,Dialogue,NOTT,It's a falchion! ,6,surprise,0.37225705,0.09695034,0.10536263,0.074199155,0.024179487,0.32272542,0.0043259375,0.37225705
1213,LAURA,Part Two,10,Dialogue,JESTER,You're going to hang out with us the whole night? ,4,neutral,0.45208982,0.07672848,0.06694538,0.12833332,0.024872962,0.45208982,0.011170511,0.23985943
1214,ASHLEY,Part Two,10,Dialogue,YASHA,I'll hang out beside you so you can watch. ,4,neutral,0.825427,0.020374283,0.041425403,0.06121962,0.033608425,0.825427,0.014944671,0.003000576
1222,ASHLEY,Part Two,10,Dialogue,YASHA,"All right, well. If you want to follow me, I'll take you to your seats and I'll stand beside you the whole time. ",4,neutral,0.74957937,0.053670302,0.045071203,0.10810075,0.029775195,0.74957937,0.011698963,0.002104281
1223,TRAVIS,Part Two,10,Dialogue,FJORD,Fucking lead the way. ,0,anger,0.9126678,0.9126678,0.0612839,0.010631192,0.0011253585,0.0076415516,0.005682758,0.0009675017
1224,TALIESIN,Part Two,10,Dialogue,MOLLY,"Hey, Jester. Before you go. Tiefling to tiefling, and thank you for keeping this rabble in check. ",4,neutral,0.7351901,0.09221686,0.056829672,0.04335511,0.046956092,0.7351901,0.018471776,0.00698041
1225,LAURA,Part Two,10,Dialogue,JESTER,"Of course, you know, they're a lot to handle. ",4,neutral,0.88004744,0.032895822,0.053725407,0.017038602,0.004562895,0.88004744,0.0087130545,0.0030168376
1226,TALIESIN,Part Two,10,Dialogue,MOLLY,One on the house. ,2,fear,0.44797155,0.12532295,0.35153046,0.44797155,0.0033504937,0.042213917,0.02228004,0.007330545
1228,LAURA,Part Two,10,Dialogue,JESTER,Yes? What are you telling me? ,0,anger,0.49664274,0.49664274,0.10153997,0.124433324,0.005326133,0.030161416,0.017014595,0.22488178
1230,TALIESIN,Part Two,10,Dialogue,MOLLY,Does this mean anything to you? ,0,anger,0.5289722,0.5289722,0.2964007,0.063858844,0.0015966981,0.05486772,0.008696806,0.045607045
1231,LAURA,Part Two,10,Dialogue,JESTER,"Oh, yes. ",4,neutral,0.4837582,0.037207928,0.19172698,0.24085973,0.008224918,0.4837582,0.03417742,0.0040447554
1232,TALIESIN,Part Two,10,Dialogue,MOLLY,"Well, think about it. ",4,neutral,0.43964145,0.20820127,0.26765954,0.05718222,0.00967025,0.43964145,0.013406264,0.004239077
1234,ASHLEY,Part Two,10,Dialogue,YASHA,Beau. ,4,neutral,0.61972964,0.03754967,0.18953481,0.041866146,0.013047593,0.61972964,0.09114091,0.0071311477
1236,ASHLEY,Part Two,10,Dialogue,YASHA,Little one. ,4,neutral,0.50542724,0.030631738,0.09128012,0.06881125,0.021067066,0.50542724,0.26571327,0.017069364
1238,ASHLEY,Part Two,10,Dialogue,YASHA,Since you can't walk. ,2,fear,0.31437087,0.093094595,0.121954374,0.31437087,0.0068521216,0.25051537,0.20388643,0.009326193
1239,MARISHA,Part Two,10,Dialogue,BEAU,Oh. ,4,neutral,0.5596198,0.02398793,0.098023415,0.24958827,0.004125539,0.5596198,0.037132986,0.02752202
1240,MARISHA,Part Two,10,Dialogue,BEAU,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1240,MARISHA,Part Two,10,Dialogue,BEAU,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1240,MARISHA,Part Two,10,Dialogue,BEAU,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1240,MARISHA,Part Two,10,Dialogue,BEAU,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1240,MARISHA,Part Two,10,Dialogue,BEAU,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1240,MARISHA,Part Two,10,Dialogue,BEAU,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1240,MARISHA,Part Two,10,Dialogue,BEAU,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1240,MARISHA,Part Two,10,Dialogue,BEAU,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1243,TALIESIN,Part Two,10,Dialogue,MOLLY,Such grace! Such form! Such dignity! ,4,neutral,0.442054,0.07337385,0.19004531,0.010557099,0.25959042,0.442054,0.007681405,0.016697925
1246,LAURA,Part Two,10,Dialogue,JESTER,"If I skip around, will I be part of the show and then I don't have to pay? ",4,neutral,0.56105256,0.109958515,0.11671038,0.15060039,0.0028638935,0.56105256,0.050546348,0.008267933
1247,TALIESIN,Part Two,10,Dialogue,MOLLY,"Weirdly, being part of the show means you strangely pay more. I'm not entirely sure how that works. ",1,disgust,0.47966018,0.024396928,0.47966018,0.020781469,0.0039875763,0.09568027,0.0044428287,0.37105083
1248,LIAM,Part Two,10,Dialogue,CALEB,"Nott, do you have five copper? ",4,neutral,0.51743674,0.033723723,0.05119566,0.025531925,0.002406194,0.51743674,0.007324105,0.36238167
